Index,Start Time,End Time,Query Granularity,RNS SubNetwork,RNC Managed NE,RNC Managed NE Name,Location Name,CS Traffic (Erl)_VNM,PS Traffic (GB),TEMP1_VNM,Average HSDPA User_VNM,CS Att_VNM,CS Cong_VNM,CS CR_VNM,PS Att_VNM,PS Cong_VNM,PS CR_VNM,CS RAB Att_VNM_2,TEMP2_VNM,TEMP3_VNM,PS RAB Att_VNM_2,TEMP4_VNM,TEMP5_VNM,CS RRC Att_VNM,CS RRC Succ_VNM,TEMP6_VNM,TEMP7_VNM,CS RAB Att_VNM,CS RAB Succ_VNM,CS CSSR_VNM,PS RRC Att_VNM,PS RRC Succ_VNM,TEMP8_VNM,TEMP9_VNM,PS RAB Att_VNM,PS RAB Succ_VNM,PS CSSR_VNM,CS Call Att_VNM,CS Call Drop_VNM,CS CDR_VNM,PS Call Att_HSDPA_VNM,PS Call Drop_HSDPA_VNM,PS CDR_HSDPA_VNM,PS Call Att_R99_VNM,PS Call Drop_R99_VNM,PS CDR_R99_VNM,TEMP10_VNM,TEMP11_VNM,TEMP12_VNM,CS Soft HO Att_VNM,CS Soft HO Succ_VNM,CS Soft HOSR_VNM,PS Soft HO Att_VNM,PS Soft HO Succ_VNM,PS Soft HOSR_VNM,CS Hard HO Att_VNM,CS Hard HO Succ_VNM,CS Hard HOSR_VNM,PS Hard HO Att_VNM,PS Hard HO Succ_VNM,PS Hard HOSR_VNM,CS InterRAT HO Att_VNM,CS InterRAT HO Succ_VNM,CS InterRAT HOSR_VNM,PS InterRAT HO Att_VNM,PS InterRAT HO Succ_VNM,PS InterRAT HOSR_VNM,HSDPA User Throughput_VNM_Num,HSDPA User Throughput_VNM_Den,HSDPA User Throughput_VNM,HSUPA User Throughput_VNM_Num,HSUPA User Throughput_VNM_Den,HSUPA User Throughput_VNM,RTWP_VNM_Num,RTWP_VNM_Den,RTWP_VNM
32,2025-07-31 00:00:00,2025-08-01 00:00:00,1Day(s),102,102,HNRZ02(102),,521.2317,3814.6812,0,1064.293,32719,0,0.0,1959638,0,0.0,32718,0,0,1952481,0,0,30306,30246,0,0,32718,32695,99.7319,1322135,1313435,0,0,1952481,1945012,98.962,31199,24,0.0769,6317712,65737,1.0405,5654009,7959,0.1408,0,0,0,211460,211460,100.0,12832983,12832190,99.9938,881,870,98.7514,22,22,100.0,0,0,0,0,0,0,27379406360,12662125,2162.3073,3030004758,11429578,265.1021,-5226680610.5,49089797,-106.4718
31,2025-07-31 00:00:00,2025-08-01 00:00:00,1Day(s),101,101,HNRZ01(101),,143.5975,1343.4829,0,309.1694,8782,0,0.0,752532,0,0.0,8782,0,0,751428,0,0,7745,7716,0,0,8782,8777,99.5688,830184,828492,0,0,751428,747779,99.3116,8683,7,0.0806,2254964,27026,1.1985,2968778,7853,0.2645,0,0,0,42108,42058,99.8813,2114688,2114640,99.9977,0,0,0.0,0,0,0.0,0,0,0,0,0,0,10094470242,4241327,2380.0262,951999417,4099241,232.238,-1578588531.4,14734688,-107.1342
33,2025-08-01 00:00:00,2025-08-02 00:00:00,1Day(s),101,101,HNRZ01(101),,144.4011,1332.9671,0,307.6391,8783,0,0.0,759882,0,0.0,8783,0,0,758805,0,0,7223,7192,0,0,8783,8773,99.4574,817612,815528,0,0,758805,754811,99.2201,8670,9,0.1038,2260193,29320,1.2972,2979260,7927,0.2661,0,0,0,41792,41762,99.9282,2136292,2136198,99.9956,0,0,0.0,0,0,0.0,0,0,0,0,0,0,10000802409,4240313,2358.5055,951456222,4094465,232.3762,-1576534545.2,14710718,-107.1691
34,2025-08-01 00:00:00,2025-08-02 00:00:00,1Day(s),102,102,HNRZ02(102),,501.98,3950.3478,0,1062.5055,33045,0,0.0,1940721,0,0.0,33045,0,0,1934167,0,0,30374,30337,0,0,33045,33019,99.7996,1300488,1294558,0,0,1934167,1927096,99.1801,31624,20,0.0632,6254592,66389,1.0614,5631069,7809,0.1387,0,0,0,198169,198169,100.0,12998104,12997509,99.9954,966,955,98.8613,21,21,100.0,0,0,0,0,0,0,28403892498,13147341,2160.4286,3111978881,11823116,263.2114,-5224167667.7,49055913,-106.4941
35,2025-08-02 00:00:00,2025-08-03 00:00:00,1Day(s),101,101,HNRZ01(101),,139.6142,1354.8137,0,319.3105,8864,0,0.0,774177,0,0.0,8864,0,0,773147,0,0,7126,7093,0,0,8864,8859,99.4808,832708,830554,0,0,773147,768715,99.1696,8744,3,0.0343,2357670,32376,1.3732,3084876,8859,0.2872,0,0,0,42159,42125,99.9194,2171360,2171300,99.9972,0,0,0.0,0,0,0.0,0,0,0,0,0,0,10129659448,4297107,2357.3206,981169834,4195341,233.8712,-1581271565.4,14778220,-107.0001
36,2025-08-02 00:00:00,2025-08-03 00:00:00,1Day(s),102,102,HNRZ02(102),,487.3736,3880.5291,0,1054.3672,32319,0,0.0,1871585,4,0.0002,32316,0,0,1864967,0,0,29562,29533,0,0,32316,32290,99.8215,1319228,1312954,0,0,1864967,1858651,99.1874,30918,19,0.0615,6195347,64210,1.0364,5640624,7840,0.139,0,0,0,188395,188394,99.9995,13028472,13027679,99.9939,910,886,97.3626,12,10,83.3333,0,0,0,0,0,0,27742656843,12775137,2171.6132,3165097643,11578725,273.3546,-5209959374.8,48928667,-106.4807
37,2025-08-03 00:00:00,2025-08-04 00:00:00,1Day(s),101,101,HNRZ01(101),,134.86,1351.5374,0,307.5743,8324,0,0.0,735870,0,0.0,8324,0,0,734862,0,0,6656,6630,0,0,8324,8315,99.5017,799944,797419,0,0,734862,730641,99.1118,8221,7,0.0851,2242350,30995,1.3823,2950812,9224,0.3126,0,0,0,40240,40220,99.9503,2226380,2226272,99.9951,0,0,0.0,0,0,0.0,0,0,0,0,0,0,10105407774,4174704,2420.6281,973942707,4072369,239.1587,-1580845744.3,14780834,-106.9524
38,2025-08-03 00:00:00,2025-08-04 00:00:00,1Day(s),102,102,HNRZ02(102),,435.6542,3887.5141,0,1014.2482,29397,0,0.0,1783587,1,0.0001,29395,0,0,1777844,0,0,27085,27059,0,0,29395,29378,99.8462,1239155,1232219,0,0,1777844,1771494,99.0851,28286,19,0.0672,5864613,62589,1.0672,5357958,7894,0.1473,0,0,0,164403,164400,99.9982,13150806,13150169,99.9952,851,831,97.6498,5,5,100.0,0,0,0,0,0,0,27739904574,12560256,2208.5459,3184851193,11380125,279.8608,-5229756659.2,49108369,-106.4942
39,2025-08-04 00:00:00,2025-08-05 00:00:00,1Day(s),101,101,HNRZ01(101),,132.7436,1345.6244,0,302.0887,8974,0,0.0,742392,0,0.0,8974,0,0,741508,0,0,7313,7289,0,0,8974,8971,99.6385,794086,792095,0,0,741508,737942,99.2696,8861,3,0.0339,2246815,26418,1.1758,2969029,7640,0.2573,0,0,0,37271,37235,99.9034,2099182,2099129,99.9975,0,0,0.0,0,0,0.0,0,0,0,0,0,0,10101734010,4153191,2432.282,950955777,4057507,234.3694,-1578823965.1,14765409,-106.9272
40,2025-08-04 00:00:00,2025-08-05 00:00:00,1Day(s),102,102,HNRZ02(102),,541.8683,3812.0806,0,1028.4367,34178,0,0.0,1799217,1,0.0001,34178,0,0,1792295,0,0,31722,31685,0,0,34178,34157,99.822,1244753,1238670,0,0,1792295,1786375,99.1826,32744,19,0.058,6011333,63711,1.0598,5455123,7646,0.1402,0,0,0,221122,221122,100.0,12516581,12515933,99.9948,844,826,97.8673,29,29,100.0,0,0,0,0,0,0,27274096390,12494205,2182.9396,3104834396,11322305,274.2228,-5221756612.1,49059196,-106.4379
41,2025-08-05 00:00:00,2025-08-06 00:00:00,1Day(s),101,101,HNRZ01(101),,139.5067,1372.3221,0,291.0209,10027,0,0.0,711000,0,0.0,10026,0,0,709981,0,0,8316,8293,0,0,10026,10021,99.6737,773796,771326,0,0,709981,706167,99.1453,9901,4,0.0404,2123433,27289,1.2851,2822355,7867,0.2787,0,0,0,42481,42463,99.9576,2027934,2027857,99.9962,0,0,0.0,0,0,0.0,0,0,0,0,0,0,10362790344,4183063,2477.3209,934576763,4008414,233.1537,-1581686591.8,14777279,-107.035
42,2025-08-05 00:00:00,2025-08-06 00:00:00,1Day(s),102,102,HNRZ02(102),,519.8317,3899.2358,0,1016.9522,33375,0,0.0,1796841,0,0.0,33375,0,0,1790525,0,0,32207,32165,0,0,33375,33346,99.7828,1234202,1229623,0,0,1790525,1784726,99.3063,32118,18,0.056,5981296,64122,1.072,5526632,7882,0.1426,0,0,0,199079,199079,100.0,12491895,12490946,99.9924,989,967,97.7755,10,10,100.0,0,0,0,0,0,0,27944029008,12638425,2211.0372,3101612377,11355263,273.1431,-5222203791.7,49056175,-106.4535
